cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;motivo_situacao_cadastral;nome_cidade_exterior;pais;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd_1;telefone_1;ddd_2;telefone_2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial
59178256;0001;36;1;;02;20250129;00;;;2025-01-29;4110700;;AVENIDA;OSVALDO CRUZ;74;SALA  709;CIDADE NOVA;45652130;BA;3573;73;36172557;;;;;PACHECOCONT@GMAIL.COM;;
59199066;0001;03;1;FB CONSTRUTORA;02;20250130;00;;;2025-01-30;4120400;4292801,4311802,4321500,4322301,4330401,4330402,4330404,4330405,4399103,7732201,7732202,7739099;RUA;BOA VISTA;44;;BARREIRINHAS;47810560;BA;3363;77;99594470;;;;;CONTATO@APRIGIOCONSULTORIA.COM.BR;;
59204166;0001;72;1;BORBA & ANDRADE;02;20250130;00;;;2025-01-30;4120400;4110700,4211101,4213800,4222701,4292801,4299501,4311801,4313400,4321500,4322301,4322302,4322303,4329104,4330402,4330403,4330405,4391600,4399101,4399102,4399103,7112000;AVENIDA;JOAQUIM HORTELIO;185;;RECREIO;45020320;BA;3965;77;30281015;;;;;ATEND.CONTABILIDADEJH@GMAIL.COM;;
42298763;0002;91;2;RESIDENCIAL CONCEPT LIFE;02;20230906;00;;;2023-09-06;4110700;;RUA;FIA LUNA;119;;STELLA MARIS;41600735;BA;3849;71;83190154;;;;;ADELSONPALMEIDA@HOTMAIL.COM;;
53876568;0001;37;1;FET CONSTRUTORA E ENGENHARIA;02;20240209;00;;;2024-02-09;4120400;1622699,4213800,4222701,4299599,4313400,4321500,4330403,4330404,4330405,4330499,4391600,4399199,4923002,7732201,8130300,9521500;AVENIDA;MARIA QUITERIA;368;;BRASILIA;44088000;BA;3515;75;93007767;;;;;CROCHEDEMAINHA@OUTLOOK.COM;;
59466652;0001;69;1;RG ENGENHARIA;02;20250214;00;;;2025-02-14;4120400;2330301,2330302,2330305,2330399,3600602,3702900,3811400,3812200,4212000,4213800,4222701,4292801,4299501,4299599,4311801,4311802,4313400,4321500,4322301,4322302,4322303,4330404,4330499,4391600,4399101,4399103,4399199,4923002,4924800,4929901,4930201,7111100,7112000,7119701,7119703,7120100,7490199,7711000,7719599,7731400,7732201,7739099,8129000,8130300;AVENIDA;LUIZ VIANA FILHO;650;SALA  2;CENTRO - 01;48700000;BA;3909;75;98875787;;;75;32613039;RGES.SHA@HOTMAIL.COM;;
59509506;0001;73;1;PROSPERE EMPREENDIMENTOS E SERVICOS;02;20250217;00;;;2025-02-17;4120400;0161002,3701100,3811400,3812200,3821100,4211101,4211102,4213800,4221901,4221903,4222701,4291000,4292801,4299501,4311801,4311802,4313400,4321500,4322301,4322302,4322303,4329101,4329103,4329104,4330401,4330402,4330404,4330405,4330499,4391600,4399101,4399102,4399103,4399104,4399105,4923002,4930201,4930203,4930204,7111100,7112000,7119701,7119704,7490105,7711000,7721700,7729202,7731400,7732201,7732202,7739003,8122200,8130300,8230001,9001902,9001906,9319101;RUA;DUQUE DE CAXIAS;353B;;CENTRO;45710000;BA;3643;73;98180858;;;;;PROSPEREEMPREENDIMENTOS.SERVICO@GMAIL.COM;;
59514148;0001;97;1;CARNEIRO CONSTRUTORA E SERVICOS;02;20250217;00;;;2025-02-17;4120400;3811400,4313400,7112000,7119701;RUA;ROMAO GRAMCHO;70;;CENTRO;44890000;BA;3423;74;99325424;;;;;CONTAC_CONTABILIDADE@HOTMAIL.COM;;
08343492;1197;98;2;PARQUE DOS PRÍNCIPES;02;20250219;00;;;2025-02-19;4110700;;;PROFESSOR PLINIO GARCEZ DE SENA;48;;MUSSURUNGA;41481000;BA;3849;;;;;;;;;
59656144;0001;43;1;CAMPINHO CONSTRUTORA;02;20250225;00;;;2025-02-25;4120400;4213800,4299501,4321500,4930202,7711000,7732201,7732202;QUADRA;IN;13-A;;BORGES;47300000;BA;3443;87;99023208;;;;;CAMPINHOCONSTRUTORA@GMAIL.COM;;
59690762;0001;00;1;;02;20251110;00;;;2025-02-27;4120400;4330404;AVENIDA;TANCREDO NEVES;000274;      EDIF CENTRO               EMPRESARIAL               IGUATEMI SALA 805;CAMINHO DAS ARVORES;41820020;BA;3849;71;30303030;;;;;CONTABIL@GMAIL.COM;;
09625762;0332;42;2;RESIDENCIAL VIVENDA REAL;02;20250109;00;;;2025-01-09;4110700;;RUA;DOUTOR ALTINO TEIXEIRA;S/N;;PORTO SECO PIRAJA;41233010;BA;3849;11;31112500;11;31112501;11;31112500;FISCAL@TENDA.COM;;
59778949;0001;60;1;SEZA EMPREENDIMENTOS;02;20250307;00;;;2025-03-07;4120400;4744099,7311400;RUA;DR OSVALDO GOUVEIA;52;TERREO;CENTRO;45290000;BA;3545;77;81054502;;;;;SEZAEMPREENDIMENTOS@GMAIL.COM;;
59903964;0001;92;1;EOS CONSTRUTORA;02;20250314;00;;;2025-03-14;4120400;4212000,4213800,4222701,4292801,4299501,4313400,4321500,4322301,7112000,8111700;RUA;ESTHER GONDIM;36;CASA;CAMPO DE AVIACAO - SEDE;46117104;BA;3391;77;98095712;77;81146370;;;DATAENTRY@OUTLOOK.COM.BR;;
59927847;0001;69;1;WM CONSTRUTORA;02;20250317;00;;;2025-03-17;4120400;3313902,4321500;RUA;RIO GRANDE DO SUL;317;;BRASILIA;46430000;BA;3533;77;91282397;77;34519422;;;CONTEFCONT@GMAIL.COM;;
59932496;0001;84;1;S LIMA;02;20250317;00;;;2025-03-17;4120400;4211101,4213800,4299501,4311802,4313400,4321500,4322302,4330404,4330499,4391600,4399103,8130300;COMUNIDADE;POVOADO IMBIARA DE SUL;S N;;ZONA RURAL;44480000;BA;3657;75;99407989;;;;;SLIMACONSTRUTORALTDA@GMAIL.COM;;
59982632;0001;40;1;CASA ONE RESIDENCIAL;02;20250319;00;;;2025-03-19;4110700;4120400;AVENIDA;TANCREDO NEVES;SN;KM    7;NOSSA SENHORA DA VITORIA;45655650;BA;3573;73;99895422;;;;;RVCARVALHO.ENG@GMAIL.COM;;
55124271;0002;21;2;RESIDENCIAL JOANES GARDEN;02;20250113;00;;;2025-01-13;4110700;;RUA;FELICIA CARDOSO DOS SANTOS;189;;BURAQUINHO;42710140;BA;3685;71;97071700;;;;;ROBERTOF29@HOTMAIL.COM;;
60078186;0001;23;1;;02;20250325;00;;;2025-03-25;4120400;4321500,4322301,4330402,4330499;RUA;GARANHUNS;197A;;CONCEICAO;44067078;BA;3515;75;81502323;;;;;SILVANAARCANJOCONT@GMAIL.COM;;
60087445;0001;82;1;PLAY INCORPORADORA;02;20250326;00;;;2025-03-26;4110700;;RUA;24 DE OUTUBRO;47;CASA;CENTRO;47800041;BA;3363;77;98161212;;;;;PLAYEMPREENDIMENTOSIMOBILIARIO@GMAIL.COM;;
60111859;0001;08;1;DEGRAU CONSTRUTORA E SERVICOS;02;20250327;00;;;2025-03-27;4120400;1622699,3811400,3821100,4211101,4211102,4212000,4213800,4221903,4222701,4292801,4292802,4299501,4299599,4311801,4311802,4312600,4313400,4321500,4322301,4930201,4930202,4930204,5212500,7111100,7112000,7119701,7119702,7119703,7119704,7119799,7120100,7711000,7732201,8122200,8129000,8130300,8299799;RUA;AUGUSTO SUZART PIMENTA;608;      A;JARDIM ACACIA;44004416;BA;3515;75;92228811;;;;;ENG.DEGRAU@GMAIL.COM;;
60162630;0001;94;1;CKX CONSTRUTORA;02;20250331;00;;;2025-03-31;4120400;4211101,4211102,4212000,4213800,4221901,4221902,4221903,4221904,4221905,4222701,4222702,4223500,4291000,4292801,4292802,4299501,4311801,4311802,4312600,4313400,4319300,4321500,4322301,4322302,4322303,4329101,4329102,4329103,4329104,4329105,4330401,4330402,4330403,4330404,4330405,4391600,4399101,4399103,4399104,4399105,6810201,7112000,7119703;AVENIDA;RIO CAMACARI;17;;CAMACARI DE DENTRO;42804539;BA;3413;71;82317492;;;;;ADAILTON.CKXCONSTRUTORA@GMAIL.COM;;
42710497;0003;43;2;;02;20250218;00;;;2025-02-18;4120400;4212000,4213800,4299599,4311801,4313400,4330499,4399101,4399199,4511103,4679699,4691500,4930201,4930202,5510801,5590699,6810201,6821801,7111100,7112000,7119703,7119799,7732201;RUA;DO PEQUIZEIRO;396;QUADRA28                  LOTE  06;JARDIM DAS ACACIAS;47862136;BA;1112;65;99392290;;;;;HOFFMANN.CONSTRUTORA.INC@GMAIL.COM;;
58035177;0001;03;1;RCA CONSTRUTORA;02;20241108;00;;;2024-11-08;4120400;2330301,2330302,3701100,3702900,3811400,4211101,4211102,4212000,4213800,4221901,4221902,4221903,4221904,4222701,4222702,4223500,4291000,4292801,4299501,4299599,4311801,4311802,4313400,4319300,4321500,4322301,4322303,4329104,4329105,4330401,4330402,4330403,4330404,4330405,4330499,4391600,4399101,4399103,4399105,4399199,4923002,4929901,4930201,4930202,7020400,7112000,7119701,7420002,7490104,7711000,7719599,7731400,7732201,7739099,7810800,8121400,8122200,8129000,8130300,8211300,8219999,8230001,9603301;AVENIDA;ZECA MIRANDA;1455;SALA  1;SHANGRI-LA;47600000;BA;3377;77;99749317;77;99749352;;;UEDSONMAICON2008@GMAIL.COM;;
50341761;0002;66;2;BOUGAINVILLE RESIDENCE;02;20250407;00;;;2025-04-07;4110700;;AVENIDA;TANCREDO NEVES;2892;LOTE 04 QUADRA 47;JARDIM PARAISO;47855686;BA;1112;;;;;;;;;
60286969;0001;00;1;CONSTRUFORTE EMPREENDIMENTOS;02;20250407;00;;;2025-04-07;4110700;4120400,6810201,6810203;RUA;TG 31 AT B VISTA;430;;BOA VISTA;45027570;BA;3965;77;99945761;;;;;CONSTRUFORTE363@GMAIL.COM;;
60304077;0001;87;1;RESIDENCIAL BELLA LUNA BARRA GRANDE;02;20250408;00;;;2025-04-08;4110700;;RUA;PROJETADA VLR;SN;;BARRA GRANDE - BARRA GRANDE;45520000;BA;3715;75;32254766;;;;;ADRIANA@MAANAIMCONTABILIDADE.COM.BR;;
40869672;0002;33;2;ARTIS RIO VERMELHO;02;20250414;00;;;2025-04-14;4110700;;RUA;ALMIRANTE BARROSO;149;;RIO VERMELHO;41950350;BA;3849;;;;;;;;;
60397840;0001;61;1;KAUA RESORT AND RESIDENCES;02;20250414;00;;;2025-04-14;4110700;;SITIO;BEM TE VI / CAMPO DA BARRA VELHA;S/N;;ZONA RURAL;45800000;BA;3367;31;96000703;;;;;BRUNO@CGDI.COM.BR;;
34611633;0011;20;2;CONDOMINIO LINE;02;20250415;00;;;2025-04-15;4110700;;RUA;COLONIA BOA UNIAO;S/N;DISTRITO DE ABRANTES;BOA UNIAO (ABRANTES);42821798;BA;3413;;;;;;;;;
57930635;0001;05;1;DM CONSTRUCOES;02;20241101;00;;;2024-11-01;4120400;4321500,4399103,4399199,4613300,6810201;RUA;SURINAME;741;;BOA VISTA;47852756;BA;1112;77;99829923;77;00000008;77;00000007;DANIEL.OLIVEIRA001@GMAIL.COM;;
60409093;0001;34;1;TSP CONSTRUCOES;02;20250415;00;;;2025-04-15;4120400;2330301,4213800,4311801,4311802,4321500,4322301,4322302,4330403,4330404,4391600,4399102,4399103,4930201,4930202,7112000,7711000,7732202;LOTEAMENTO;SAO JOSE;SN;TERREO;CENTRO;44780000;BA;3335;74;88640580;;;;;WILLONTHIAGO97@HOTMAIL.COM;;
52880840;0001;90;1;;02;20231114;00;;;2023-11-14;4120400;4311802,4330402,4330404,4330499,4391600,4399103;RUA;CHILE;22;EDIF  DESEM BRAULIO XAVIERSALA  1205;CENTRO HISTORICO;40026032;BA;3849;71;98440396;;;;;CJMLTDA2017@GFMAIL.COM;;
60229319;0001;15;1;IR ENGENHARIA CIVIL;02;20250403;00;;;2025-04-03;4120400;4211101,4213800,4221901,4222701,4222702,4292801,4299501,4311801,4311802,4313400,4319300,4322301,4329104,4330404,4391600,4399101,4399102,4399103,4399104,7111100,7112000,7119703,7119799,7732201;RUA;02 DE JULHO;344;TERREO;CENTRO;48970000;BA;3901;74;99712406;;;;;IAGO13ABRIL@HOTMAIL.COM;;
55580730;0001;09;1;PREMIUM SERVICE;02;20240618;00;;;2024-06-18;4120400;2511000,2542000,3811400,3812200,4212000,4213800,4222701,4292801,4299501,4311802,4313400,4321500,4322301,4330401,4330402,4330403,4330404,4330405,4330499,4520001,4642701,4642702,4649499,4729699,4743100,4744099,4759899,4921301,4923002,4924800,4929901,4930201,4930204,5229002,5250803,5320201,7111100,7112000,7119703,7410202,7420004,7711000,7719599,7721700,7731400,7732201,7732202,7739003,7739099,7810800,8111700,8121400,8129000,8130300,8211300,8219901,8219999,8220200,8230001,8230002,8299799,8599604,9001906,9601701;AVENIDA;MARIA DE LOURDES MACHADO VIANA LEITE;469;;SANTA TEREZA - SEDE;46114694;BA;3391;77;34411405;;;;;CONTABIL@PROATIVACONTABIL.COM.BR;;
13210282;0002;84;2;VIVAI SAO RAFAEL;02;20250422;00;;;2025-04-22;4110700;;ESTRADA;DO MANDU;428;;SAO RAFAEL;41254270;BA;3849;;;;;;;;;
60499305;0001;11;1;;02;20250423;00;;;2025-04-23;4110700;;RUA;CORONEL ALMERINDO REHEM;000126;      EDIF EMPRESARIAL          COSTA ANDRADE SALA        1109;CAMINHO DAS ARVORES;41820768;BA;3849;71;41410036;;;;;FINANCEIRO@VESTRAEMPREENDIMENTOS.COM.BR;;
60597456;0001;02;1;TCI SPE;02;20250429;00;;;2025-04-29;4110700;4120400,6462000,6810201,7020400,7112000;TRAVESSA;2 SAO GOTARDO;118;;SAO GOTARDO;47600000;BA;3377;77;91780171;;;;;RSSCONT@HOTMAIL.COM;;
60637844;0001;70;1;AGUAS MANSAS SPE;02;20250502;00;;;2025-05-02;4110700;;AVENIDA;SOARES LOPES;414;ANDAR 1.                  SALA  04;CENTRO;45653005;BA;3573;73;32314877;;;;;DANIEL@AUDITUSCONSULTORIA.COM.BR;;
60663530;0001;41;1;BARRA DE UNA I EMPREENDIMENTOS IMOBILIARIOS;02;20250505;00;;;2025-05-05;4110700;4120400;ESTRADA;DE PEDRAS;SN;KM    06;INDEPENDENCIA;45690000;BA;3949;11;83838638;;;;;KLEBER.GUEOGJIAN@GMAIL.COM;;
60667373;0001;42;1;;02;20250505;00;;;2025-05-05;4120400;5590699;RUA;DAS TULIPAS;177;ANEXO;JARDINS DE EUNAPOLIS;45820771;BA;3117;11;72464282;;;;;FREDERICOLACERDALOPES@GMAIL.COM;;
60668861;0001;74;1;TEOFILO & 2M EMPREENDIMENTOS;02;20250505;00;;;2025-05-05;4120400;2539001,4110700,4211102,4311801,4313400,4322301,4322302,4322303,4329104,4330404,4399101,4520001,4923002,4924800,4930202,5229002,7111100,7119703,7490105,7711000,7732201,7732202,7739003,8121400,8130300,9001906;RUA;MINISTRO ALFREDO BUZAIDE;1793;SALA  4;MONTE CASTELO;45990111;BA;3993;73;99186236;73;99321321;73;32312131;ALMIRTEOFILO.JR@HOTMAIL.COM;;
60812174;0001;80;1;BRG SERVICOS DE ENGENHARIA;02;20250513;00;;;2025-05-13;4120400;4211101,4212000,4213800,4221902,4221904,4222701,4222702,4223500,4292801,4292802,4299501,4299599,4311801,4313400,4319300,4321500,4322301,4322302,4322303,4330401,4330402,4330404,4391600,4399101,4399103,6810201,7112000,7711000,7732201,8130300;AVENIDA;TANCREDO NEVES;000969;EDIF  METROPOLITAN CENTER PAVMTO6                   SALA  604;CAMINHO DAS ARVORES;41820021;BA;3849;71;99331771;;;;;ALFANETO74@GMAIL.COM;;
60827240;0001;96;1;TERRA BRASILLIS EMPREENDIMENTOS IMOBILIARIOS;02;20250514;00;;105;2025-05-14;4120400;4399101,6810201,4213800,4321500;RUA;GODOALDO AMARAL;181;;TEIXEIRINHA;45985015;BA;3993;73;99137544;0000;00000000;;;TERRABRASILISEMPREENDIMENTOS@GMAIL.COM;;
60850820;0001;02;1;RR PROJETOS E MATERIAIS DE CONSTRUCAO;02;20250515;00;;;2025-05-15;4120400;4213800,4221902,4222701,4292801,4311802,4321500,4322301,4742300,4744005,7112000,7490199;RUA;2 DE JULHO;102;;SERRARIA BRASIL;44003216;BA;3515;75;91680225;;;;;ROSALVONETO123@HOTMAIL.COM;;
60915038;0001;16;1;ANA CECILIA CONSTRUTORA;02;20250520;00;;;2025-05-20;4120400;4211101,4213800,4292802,4299501,4313400,4321500,4322301,4330404,4391600,4399102,4399199,7111100,7112000,7119703,7119799,7732202,7739099;RUA;CARLOS DRUMOND DE ANDRADE;000166;      EDIF SHOPPING FAROL       ITACENTER SALA 104;ITAPUA;41610031;BA;3849;71;92129921;;;;;DERIK@OTMIZAENG.COM;;
60915892;0001;82;1;A & V CONSTRUCOES;02;20250520;00;;;2025-05-20;4110700;4120400;RUA;ZEFERINO CORREIA;77;EDIF  COMERCIAL LOBO      SALA  305;CENTRO;45000520;BA;3965;77;88320071;77;34212558;;;TANIACONTABILIDADE2003@HOTMAIL.COM;;
50546171;0003;50;2;CONDOMINIO RESIDENCIAL PARQUE VILLE;02;20250521;00;;;2025-05-21;4110700;;RUA;C;S/N;;PEDRA FERRADA;44038428;BA;3515;;;;;;;;;
60962286;0001;18;1;SCP - BOULEVARD ITAPARICA EMPREENDIMENTO 01;02;20250509;00;;;2025-05-09;4110700;4120400;RUA;FONSECA LIMA;78;;CENTRO;44460000;BA;3623;11;37741242;;;;;FISCAL@QPC.COM.BR;;
61013474;0001;62;1;FJ GALVAO INCORPORADORA;02;20250526;00;;;2025-05-26;4110700;6810201;RUA;DA PAZ;000187;      EDIF SHOPPING GRACA       MASTER LOJA 0111;GRACA;40150140;BA;3849;71;86382226;;;;;FJGALVAO.INCORPORADORA@GMAIL.COM;;
73661472;0014;83;2;CONDOMINIO ELEVATTO DESIGN RESIDENCE;02;20250527;00;;;2025-05-27;4110700;;AVENIDA;SOSSEGO;505;;REGISTRO;44073450;BA;3515;;;;;;;;;
51128235;0001;02;1;EGG CONSTRUTORA;02;20230621;00;;;2023-06-21;4120400;4321500,4322301,4399103;RUA;A;30;;JOSE HUMBERTO NUNES;46430000;BA;3533;77;99907484;;;;;GONCALVESEVALDO328@GMAIL.COM;;
61199822;0001;38;1;RESERVA DO SAL SPE;02;20250606;00;;;2025-06-06;4110700;;ALAMEDA;SALVADOR;001057;      EDIF SALVADOR             SHOPPING BUSINESS         TORRE EUROPA SALA         1602;CAMINHO DAS ARVORES;41820790;BA;3849;71;91299161;;;;;LUCAS_VIANA@HOTMAIL.COM;;
55136811;0002;97;2;CONDOMINIO GRAZIATO RESIDENCE;02;20250616;00;;;2025-06-16;4110700;;AVENIDA;ANTONIO ROSALVO BITTENCOURT;SN;;DISTRITO SEDE;44110000;BA;3515;;;;;;;;;
61334841;0001;20;1;;02;20250616;00;;;2025-06-16;4120400;3314707,4330404,8129000;RUA;LEONARDO R DA SILVA;248;EDIF  INFINITY EMPRESARIALANDAR 1 ANDAR             SALA  106;PITANGUEIRAS;42701420;BA;3685;71;93664145;;;;;JDLSERVICOS.2023@HOTMAIL.COM;;
61371988;0001;90;1;;02;20250618;00;;;2025-06-18;4120400;4321500,4399101,7732201;AVENIDA;JORGE AMADO;100;LOJA  22                  EDIF  CAMACARI OPEN CENTER;NOVA VITORIA;42802906;BA;3413;61;98306952;;;;;LITIANYULIVE@GMAIL.COM;;
61446232;0001;62;1;;02;20250625;00;;;2025-06-25;4120400;4292801,4321500,4322301,4322303,4329199,4330401,4330402,4330403,4330404,4330405,4330499,4391600,4399103,4399199,8129000;PRACA;MARTINIANO MAIA;165;LOJA  01                        1 ANDAR;CENTRO;42702720;BA;3685;71;99331517;;;;;CARDOSO1710@YAHOO.COM.BR;;
52791558;0002;17;2;FM CONSTRUCOES CIVIS;02;20250626;00;;;2025-06-26;4120400;2330302,2330305,4313400,4321500,4329199,4330499,4399101,4399199,6810201,6821802,7732201,7732202,7739099;RUA;PANTANAL;155;QUADRA02                  LOTE  16;UNIVERSITARIO;47864336;BA;1112;66;99695165;;;;;MIRELLECONSTRUCOES@GMAIL.COM;;
09079132;0004;78;2;CONSTRUTORA INTER BRASIL;02;20250630;00;;;2025-06-30;4120400;3511501,3514000,4110700,4211101,4299501,4299599,4313400,4321500,4399101,6462000,6810202,7020400,7112000,7739099;RUA;DA VITORIA DA CEASA;000002;GALPAO;NOVA ESPERANCA;41400025;BA;3849;73;31902125;;;;;CONTATO@CONSTRUTORAINTERBRASIL.COM.BR;;
61515885;0001;56;1;SPE PARQUE JOANES;02;20250630;00;;;2025-06-30;4110700;6810201,6810203;ALAMEDA;VERAO;S/N;KM    ESTRADA BA 535      QUADRA03                  LOTE  14;VIVEA;42811546;BA;3413;71;81649410;71;87673661;71;33793998;MARCOSACVIANA@HOTMAIL.COM;;
61517772;0001;90;1;BL ONDINA;02;20250630;00;;;2025-06-30;4110700;;AVENIDA;ANTONIO CARLOS MAGALHAES;002573;EDIF  ROYAL TRADE         SALA  901;BROTAS;40280902;BA;3849;71;88353535;;;;;ADRIANO@VIBRAENGENHARIA.COM.BR;;
61527645;0001;71;1;HNG SERVICOS DE CONTRUCOES E REFORMAS;02;20250701;00;;;2025-07-01;4120400;4399199;RUA;MATO GROSSO;000050;EDIF  DI DELLY CENTER     SALA  0204;PITUBA;41830150;BA;3849;71;96597763;;;;;HNGCONSTRUCAO@GMAIL.COM;;
61592446;0001;47;1;M MESSIAS CONSTRUTORA;02;20250704;00;;;2025-07-04;4120400;;RUA;FLAMENGO;460;;PRIMAVERA;45700000;BA;3629;77;88695839;;;;;ORIGENS.CONTABIL@GMAIL.COM;;
61675958;0001;77;1;M C CONSTRUTORA;02;20250710;00;;;2025-07-10;4120400;4399103;RUA;ANGELIN;750;;SAO JUDAS TADEU;45204257;BA;3661;73;99502850;;;;;MCCONSTRUTORA90@GMAIL.COM;;
02535568;0028;52;2;CONDOMINIO RESIDENCIAL UNIQ PAPAGAIO;02;20250714;00;;;2025-07-14;4110700;;RUA;RUBENS FRANCISCO DIAS;600;;PARQUE IPE;44055002;BA;3515;;;;;;;;;
61725754;0001;01;1;CAR CONSTRUTORA;02;20250714;00;;;2025-07-14;4120400;;AVENIDA;IPIRANGA;470;;IPIRANGA;46430000;BA;3533;77;99201213;77;34519422;;;CONTEFCONT@GMAIL.COM;;
61763748;0001;30;1;;02;20250716;00;;;2025-07-16;4120400;4399199;RUA;PARQUE ANTARTICA;37;      AREA 01;PARQUE IPE;44054682;BA;3515;75;36145196;;;;;ACERTARCONTABILIDADEASSESSORIA@GMAIL.COM;;
61807521;0001;40;1;EGM CONSTRUCOES;02;20250718;00;;;2025-07-18;4120400;4213800,4330404,7711000,8129000;COMUNIDADE;ALTO DA BANDEIRA;935;;ZONA RURAL;48700000;BA;3909;71;99508654;;;75;32632584;EGMCONSTRUCOES@GMAIL.COM;;
61836534;0001;47;1;ALINE PRADO - ARQUITETURA E URBANISMO;02;20250721;00;;;2025-07-21;4120400;4399101,7111100;AVENIDA;TANCREDO NEVES;001189;EDIF  GUIMARAES TRADE     SALA  1603;CAMINHO DAS ARVORES;41820021;BA;3849;71;34618840;;;;;ALINERPRADO@HOTMAIL.COM;;
61857495;0001;64;1;REAL CONSTRUTORA;02;20250722;00;;;2025-07-22;4120400;2330301,2512800,3314702,3321000,4212000,4213800,4292801,4311802,4313400,4321500,4322301,4322302,4322303,4330401,4330402,4330403,4330404,4391600,4399101,4399103,7112000,7490104,9521500;FAZENDA;ENTUPICAO;SN;;ZONA RURAL;46350000;BA;3951;77;81094841;;;;;REALCONSTRUTORA257@GMAIL.COM;;
61866369;0001;76;1;VYVA INCORPORADORA;02;20250722;00;;;2025-07-22;4110700;4321500,4330499,4399103,6810201,8121400;RUA;CARCARAS;61;EDIF  RES BELA VISTA      APT   304;NOSSA SENHORA DA VITORIA;45655740;BA;3573;73;98130646;;;;;VYVAINCORPORADORA@GMAIL.COM;;
59024491;0001;53;1;LIMA & DIAS CONSTRUCOES;02;20250122;00;;;2025-01-22;4120400;4211101,4211102,4212000,4213800,4221901,4221902,4221903,4221904,4221905,4222701,4222702,4223500,4291000,4292801,4292802,4299501,4299599,4311801,4311802,4312600,4313400,4319300,4321500,4322301,4322302,4322303,4329101,4329102,4329103,4329104,4329105,4329199,4330401,4330402,4330403,4330404,4330405,4330499,4391600,4399101,4399102,4399103,4399104,4399105,4399199,6821801,6822600,7020400,7111100,7112000,7119701,7119702,7119703,7119704,7119799,7120100,7490103,7490104;RUA;ARISTEA AMORIM;12;;CIDADE JARDIM;45122058;BA;3357;77;99218845;77;99788064;;;QI3ENGENHARIA@GMAIL.COM;;
58455157;0001;91;1;CONFINI EMPREENDIMENTOS;02;20241213;00;;;2024-12-13;4110700;6810201,6810202,6810203,6822600;AVENIDA;PRESIDENTE DUTRA;55;GALPAO14                  COND  MIX VDC;DISTRITO INDUSTRIAL;45089000;BA;3965;77;99925678;;;;;GRUPOCONFINI@GMAIL.COM;;
51405154;0001;02;1;XRM CONSTRUCAO E INCORPORACAO;02;20230713;00;;;2023-07-13;4120400;4110700,7112000,8211300,8599699;AVENIDA;HERMINIO DA SILVA CARVALHO;980;      TERREO;CENTRO;44905000;BA;3973;74;81037695;;;;;BRMOITINHO@YAHOO.COM.BR;;
57775220;0001;04;1;;02;20241021;00;;;2024-10-21;4120400;4110700,4299501,4299599,4399101,6810201,7112000;AVENIDA;TANCREDO NEVES;001632;      EDIF SALVADOR TRADE       CENTER TORRE SUL          SALA 1015;CAMINHO DAS ARVORES;41820020;BA;3849;71;32031210;;;;;SHELENA@SHELENA.COM.BR;;
60177674;0001;98;1;;02;20250314;00;;;2025-03-14;4110700;;AVENIDA;LUIS VIANA FILHO;13223;EDIF  HANGAR BUSINESS PARK      TORRE 2             SALA  109;SAO CRISTOVAO;41500300;BA;3849;71;87540145;;;;;SBRCONSTRUCAO@SBRCONSTRUCAO.COM.BR;;
61235378;0001;69;1;MCLA CONSTRUCOES;02;20250610;00;;;2025-06-10;4120400;4292801,4299599,4311801,4321500,4322301,4322302,4322303,4330499,7111100,7739099;RUA;FREDERICO SIMOES;000085;EDIF  EMPRESARIAL SIMONSENSALA  1.311;CAMINHO DAS ARVORES;41820774;BA;3849;71;92945555;;;;;RICARDO_BRITTO@YAHOO.COM.BR;;
55155871;0001;76;1;;02;20240516;00;;;2024-05-16;4120400;4299599,4399199,7119703;AVENIDA;LUIS VIANA FILHO;013223;      EDIF HANGAR               BUSINESS PARK             HANGAR 1 SALA 221;SAO CRISTOVAO;41500300;BA;3849;71;87631026;;;;;LAERCIOLIMASANTANA@GMAIL.COM;;
56072107;0001;08;1;;02;20240724;00;;;2024-07-24;4120400;4211101,4520001,4930201,7711000,7731400,7732201;RUA;AURELINO FROES MOREIRA;363;;BURAQUINHO;42710500;BA;3685;71;98889801;71;38383838;;;LMAISCONTABIL@OUTLOOK.COM;;
53171756;0001;60;1;TJ CONSTRUCAO E REFORMA;02;20231212;00;;;2023-12-12;4120400;2542000,4211101,4211102,4213800,4221902,4221903,4221904,4222701,4292801,4299501,4299599,4311801,4311802,4312600,4313400,4319300,4321500,4322301,4322303,4329105,4399103;RUA;ALBINO FERNANDES;106;LOJA  2;NOVO HORIZONTE;41218770;BA;3849;71;99456454;;;;;ZEQUINHAMATCON@GMAIL.COM;;
62028138;0001;56;1;ALIANCA PARK;02;20250801;00;;;2025-08-01;4110700;6810201,6810203,7739099;ESTRADA;RODOVIA BA 046, FAZENDA ALIANCA;S/N;;MATA DAS COVAS;45300000;BA;3319;77;91203385;;;;;WARLEYAMARAL@HOTMAIL.COM;;
